Country;PostCode
BR;74530-010
BR;80240-190
BR;85229-310
BR;88701-040
BR;02018-001
BR;29230-000
BR;12246-000
BR;88340-000
BR;89012-010
BR;02802-010
BR;25976-015
BR;06414-060
BR;05684-010
BR;27512-230
BR;21220-410
BR;70756-000
BR;29303-300
BR;85117-000
BR;04716-003
BR;09572-610
BR;77066-906
BR;89219-900
BR;05717-210
BR;15510-000
BR;13087-503
BR;81200-290
BR;14160-700
BR;05076-000
BR;02732-000
BR;04285-020
BR;87020-001
BR;81630-020
BR;13090-000
BR;05705-180
BR;70000-000
BR;28038-119
BR;16015-355
BR;30480-040
BR;04025-013
BR;29230-993
BR;66080-290
BR;27542-040
BR;892339200
BR;78705-120
BR;57625-000
BR;88113-250
BR;89000-000
BR;28540-000
BR;21930-150
BR;86701-110
BR;88708-050
BR;09560-520
BR;14401-259
BR;65903-260
BR;21221-460
BR;04735-003
BR;84165-030
BR;88110-790
BR;88110-681
BR;30480-370
BR;25640-322
BR;79002-205
BR;30280-460
BR;29042-150
BR;59015-450
BR;31160-490
BR;05603-060
BR;45050-430
BR;85810-150
BR;04766-070
BR;55016-620
BR;36037-280
BR;74430-130
BR;30460-060
BR;91430-001
BR;89700-000
BR;83323-250
BR;26112-070
BR;09618-120
BR;74835-090
BR;32265-300
BR;14175-300
BR;30535-430
BR;07111-140
BR;35162-375
BR;59108-000
BR;09620-000
BR;29707-386
BR;92020-001
BR;89012-520
BR;30480-560
BR;88850-000
BR;35900-515
BR;55014-380
BR;55014-390
BR;12345-000
BR;85810-220
BR;16015-080
BR;91910-030
BR;88704-270
BR;09560-050
BR;80050-390
BR;35500-008
BR;89204-410
BR;17011-000
BR;09715-140
BR;06709-046
BR;05715-040
BR;12942-610
BR;32510-030
BR;21044-180
BR;89012-375
BR;93334-410
BR;09750-620
BR;63010-200
BR;74840-670
BR;18130-470
BR;38702-018
BR;14170-480
BR;31840-120
BR;88130-040
BR;29150-525
BR;37701-098
BR;38408-160
BR;87060-020
BR;87033-320
BR;78705-600
BR;31080-260
BR;89219-310
BR;02726-020
BR;11677-710
BR;89203-320
BR;74305-170
BR;74210-098
BR;31340-230
BR;30535-490
BR;31270-800
BR;89219-010
BR;86701-450
BR;90560-030
BR;52070-200
BR;25805-290
BR;35162-350
BR;15015-400
BR;70630-903
BR;85750-000
BR;31910-444
BR;12233-370
BR;30810-620
BR;36025-110
BR;03374-001
BR;35170-384
BR;22795-165
BR;62050-070
BR;32341-240
BR;29143-405
BR;88130-500
BR;18130-450
BR;30350-280
BR;37701-024
BR;18048-060
BR;58704-330
BR;88130-648
BR;95020-520
BR;14802-290
BR;18047-625
BR;89204-361
BR;09750-601
BR;88080-210
BR;39401-804
BR;24070-035
BR;13322-900
BR;80510-310
BR;80520-140
BR;39403-435
BR;38010-400
BR;72871-018
BR;30421-056
BR;29053-325
BR;74823-130
BR;38405-100
BR;39403-409
BR;75340-000
BR;19911-781
BR;88075-535
BR;25730-100
BR;89221-006
BR;94035-240
BR;88350-300
BR;34710-450
BR;66055-200
BR;09310-180
BR;04547-070
BR;17501-425
BR;30111-670
BR;29308-815
BR;32655-505
BR;74843-110
BR;18130-780
BR;36201-002
BR;38401-730
BR;81520-290
BR;76680-000
BR;88360-000
BR;13339-578
BR;88330-203
BR;86047-490
BR;18170-000
BR;75083-470
BR;86701-410
BR;87020-380
BR;27913-000
BR;04216-060
BR;23850-130
BR;36036-345
BR;30310-630
BR;36600-000
BR;98801-660
BR;36085-155
BR;12940-210
BR;30770-220
BR;88104-785
BR;72445-070
BR;25535-482
BR;88080-145
BR;15990-020
BR;78000-000
BR;89012-570
BR;18090-360
BR;82620-090
BR;72120-050
BR;25887-000
BR;93265-140
BR;03615-030
BR;52041-335
BR;88025-510
BR;71605-200
BR;58701-330
BR;82560-040
BR;17501-443
BR;25805-170
BR;31070-030
BR;39801-130
BR;23895-225
BR;09090-500
BR;25804-080
BR;84015-630
BR;84196-200
BR;83323-020
BR;69057-040
BR;24000-000
BR;22421-025
BR;88960-000
BR;32146-012
BR;09721-240
BR;86705-206
BR;39864-000
BR;14025-250
BR;69040-270
BR;75110-970
BR;87200-115
BR;32110-540
BR;13564-390
BR;55012-330
BR;11445-750
BR;87080-300
BR;13466-590
BR;06528-380
BR;02738-000
BR;03054-000
BR;27260-130
BR;24236-310
BR;85813-550
BR;20031-030
BR;74000-000
BR;60310-001
BR;05687-001
BR;60000-000
BR;29040-810
BR;30140-902
BR;22565-120
BR;04061-002
BR;03086-040
BR;13025-155
BR;12209-290
BR;88010-460
BR;04576-040
BR;91900-420
BR;11065-905
BR;84165-220
BR;21311-030
BR;89204-360
BR;04127-050
BR;27295-610
BR;74055-290
BR;09185-730
BR;28613-040
BR;12243-770
BR;09540-440
BR;04152-080
BR;59076-000
BR;88220-120
BR;27295-210
BR;02188-000
BR;29303-320
BR;93410-000
BR;57031-000
BR;18990-000
BR;59063-130
BR;80000-000
BR;86010-580
BR;04159-050
BR;05690-000
BR;89239-500
BR;97015-090
BR;74823-032
BR;30350-180
BR;74255-070
BR;89000-000
BR;13218-090
BR;23087-284
BR;09790-000
BR;36033-318
BR;13301-000
BR;89239-100
BR;55705-000
BR;13347-300
BR;32242-315
BR;35700-173
BR;18133-095
BR;87014-330
BR;18133-030
BR;36205-024
BR;06700-170
BR;35701-236
BR;64007-250
BR;75400-000
BR;72876-331
BR;45600-002
BR;85851-130
BR;39404-322
BR;60861-710
BR;02357-042
BR;18048-123
BR;09650-000
BR;95042-380
BR;85802-140
BR;35162-359
BR;88010-430
BR;39801-111
BR;87040-365
BR;35700-178
BR;87200-434
BR;06440-040
BR;55016-445
BR;87070-000
BR;87302-020
BR;33110-580
BR;88306-773
BR;39400-004
BR;15800-290
BR;85813-060
BR;12244-541
BR;18900-000
BR;64073-175
BR;88104-785
BR;68507-765
BR;87050-070
BR;38701-044
BR;38020-971
BR;59012-240
BR;57311-305
BR;36036-230
BR;71705-500
BR;13091-420
BR;06414-020
BR;44345-000
BR;85901-270
BR;85903-290
BR;06010-060
BR;74681-225
BR;34710-670
BR;74303-160
BR;70683-150
BR;76900-000
BR;15084-150
BR;39801-665
BR;77805-040
BR;13735-067
BR;87511-012
BR;96065-340
BR;38702-062
BR;35162-391
BR;88330-620
BR;71915-500
BR;17600-005
BR;09750-480
BR;52171-011
BR;52061-030
BR;19900-050
BR;89203-021
BR;13323-665
BR;06086-909
BR;37554-178
BR;95707-054
BR;29206-160
BR;06460-121
BR;70610-000
BR;93315-070
BR;13033-195
BR;13458-593
BR;17015-172
BR;36408-346
BR;97546-520
BR;92110-001
BR;13607-660
BR;32341-290
BR;92120-002
BR;14161-050
BR;29304-530
BR;41730-100
BR;63100-555
BR;89027-350
BR;89220-300
BR;89239-300
BR;33170-010
BR;87303-316
BR;93310-120
BR;29136-013
BR;30620-070
BR;29112-461
BR;89711-220
BR;96200-310
BR;74435-090
BR;89802-280
BR;97573-580
BR;88880-000
BR;18706-000
BR;37500-013
BR;07122-280
BR;97010-001
BR;85813-050
BR;85055-010
BR;38081-539
BR;89256-650
BR;30840-563
BR;25815-240
BR;48005-455
BR;79904-674
BR;87950-000
BR;97501-538
BR;13566-544
BR;88025-326
BR;89803-330
BR;14806-153
BR;86189-394
BR;88801-530
BR;38702-040
BR;38406-632
BR;64049-793
BR;13321-441
BR;85875-000
BR;89990-000
BR;96055-800
BR;17013-410
BR;29102-920
BR;88306-730
BR;81280-332
BR;25900-970
BR;13209-770
BR;81050-160
BR;88813-572
BR;40261-055
DE;60486
DE;25355
DE;82436
DE;91180
DE;74081
DE;66287
DE;67258
DE;33154
DE;82387
DE;79108
DE;63755
DE;50769
DE;66125
DE;88719
DE;51674
DE;46519
DE;30855
DE;33649
DE;3096
DE;63073
DE;19273
DE;63654
DE;93138
DE;56072
DE;53117
DE;40547
DE;56072
DE;52459
DE;40627
DE;58515
DE;21379
DE;97199
DE;15345
DE;55246
DE;4179
DE;72178
DE;67434
DE;71711
DE;75337
DE;66128
DE;88690
DE;55490
DE;84051
DE;87541
DE;59432
DE;52531
DE;51427
DE;53639
DE;53179
DE;38444
DE;27616
DE;89428
DE;55568
DE;86507
DE;21357
DE;74397
DE;90530
DE;52076
DE;7429
DE;24963
DE;89555
DE;88145
DE;93192
DE;53347
DE;53947
DE;67126
DE;91598
DE;42579
DE;10407
DE;77966
DE;88454
DE;79356
DE;39393
AU;3000
AU;3131
AU;3205
AU;3128
AU;3175
AU;4217
AU;4006
AU;4007
AU;4212
AU;4032
AU;4152
AU;2600
AU;221
AU;2140
AU;2216
AU;2549
AU;2261
AU;2145
AU;2000
AU;2065
AU;2142
AU;2029
AU;2217
AU;2211
AU;2160
AU;2011
AU;2047
AU;2027
AU;2232
AU;2095
AU;2019
AU;2170
AU;2145
AU;2140
AU;2256
AU;3585
AU;3930
AU;2083
AU;3015
AU;3183
AU;2138
AU;2148
AU;2110
AU;2150
AU;2120
AU;2114
AU;2008
AU;2007
AU;2782
AU;2077
AU;2145
AU;2760
AU;2560
AU;2135
AU;2015
AU;2061
AU;2228
AU;2144
AU;2528
AU;2025
AU;4067
AU;4000
AU;4101
AU;4131
AU;2099
AU;2121
AU;2028
AU;2046
AU;2830
AU;2088
AU;2095
AU;2041
AU;2111
AU;2024
AU;2027
AU;2136
AU;2096
AU;2780
AU;2016
AU;2125
AU;2021
AU;2220
AU;2137
AU;2022
AU;2000
AU;2300
AU;2232
AU;2605
AU;2612
AU;2600
AU;2606
AU;2612
AU;6151
AU;6009
AU;6158
AU;6009
AU;2037
AU;2218
AU;2200
AU;2067
AU;2560
AU;2230
AU;2035
AU;2070
AU;2089
AU;2010
AU;2092
AU;2533
AU;2747
AU;2023
AU;2154
AU;2211
AU;2031
AU;2011
AU;2011
AU;2444
AU;2060
AU;2061
AU;2020
AU;1035
AU;2128
AU;2073
AU;2216
AU;2500
AU;2131
AU;2113
AU;2763
AU;2077
AU;2093
AU;2034
AU;2230
AU;2108
AU;6020
AU;6010
AU;6008
AU;6000
AU;6018
AU;6154
AU;6160
AU;6009
AU;6150
AU;6430
AU;6019
AU;6210
AU;6153
AU;6006
AU;2114
AU;2021
AU;3002
AU;3205
AU;3206
AU;3193
AU;3047
AU;3131
AU;3182
AU;3113
AU;3805
AU;3995
AU;3141
AU;3835
AU;3018
AU;3174
AU;3121
AU;3043
AU;3186
AU;3051
AU;4068
AU;4557
AU;4059
AU;2066
AU;3039
AU;2617
AU;4066
AU;5022
AU;3144
AU;2750
AU;2511
AU;3142
AU;4000
AU;2173
AU;4129
AU;4558
AU;6027
AU;2099
AU;2141
AU;4810
AU;4551
AU;2261
AU;3207
AU;4032
AU;3352
AU;2018
AU;2487
AU;2194
AU;2207
AU;4118
AU;4006
AU;4053
AU;2026
AU;2323
AU;2480
AU;2049
AU;4101
AU;3677
AU;6014
AU;2250
AU;4211
AU;4169
AU;3162
AU;2093
AU;2600
AU;2195
AU;3184
AU;3199
AU;6009
AU;3006
AU;2146
AU;3008
AU;2450
AU;3168
AU;2124
AU;2065
AU;5000
AU;4567
AU;4573
AU;4035
AU;4215
AU;4455
AU;4218
AU;2609
AU;2046
AU;2050
AU;2600
AU;2603
AU;2221
AU;2049
AU;2143
AU;2229
AU;3185
AU;6004
AU;2774
AU;3066
AU;4870
AU;4101
AU;5118
AU;5011
AU;5021
AU;5042
AU;5085
AU;4567
AU;2153
AU;2099
AU;3101
AU;4225
AU;4213
AU;2101
AU;2065
AU;4012
AU;3088
AU;4170
AU;2114
AU;2170
AU;5108
AU;2190
AU;6111
AU;2000
AU;2142
AU;2140
AU;3450
AU;4215
AU;2069
AU;3146
AU;4101
AU;6005
AU;6530
AU;3122
AU;3170
AU;2043
AU;3111
AU;2062
AU;4300
AU;4005
AU;2766
AU;2519
AU;2538
AU;6210
AU;3353
AU;2152
AU;4220
AU;2026
AU;2430
AU;2484
AU;2460
AU;2477
AU;2463
AU;4217
AU;3550
AU;7000
AU;2148
AU;2196
AU;2117
AU;2756
AU;4350
AU;2107
AU;3124
AU;4216
AU;4564
AU;3350
AU;6021
AU;2204
AU;2617
AU;3038
AU;4226
AU;6027
AU;4740
AU;6014
AU;3214
AU;2088
AU;4217
AU;3152
AU;2033
AU;4001
AU;2800
AU;2517
AU;6003
AU;3076
AU;4006
AU;4068
AU;2048
AU;2112
AU;2076
AU;2042
AU;2190
AU;2017
AU;2601
AU;4305
AU;3037
AU;3155
AU;3149
AU;3188
AU;6163
AU;3207
AU;3072
AU;4216
AU;4700
AU;4218
AU;2027
AU;2116
AU;4558
AU;6112
AU;2011
AU;3166
AU;3102
AU;4703
AU;4520
AU;4567
AU;2009
AU;2486
AU;5113
AU;4720
AU;3182
AU;4680
AU;3963
AU;4127
AU;2612
AU;6105
AU;2118
AU;4170
AU;3273
AU;2609
AU;2795
AU;3003
AU;4019
AU;2015
AU;5290
AU;2464
AU;3108
AU;3056
AU;2640
AU;6000
AU;3053
AU;4655
AU;4670
AU;2601
AU;2109
AU;4223
AU;3550
AU;4560
AU;4655
AU;2109
AU;4171
AU;4118
AU;3931
AU;2138
AU;3072
AU;3062
AU;4064
AU;2221
AU;2280
AU;2261
AU;2010
AU;2612
AU;5045
AU;2071
AU;4171
AU;3805
AU;3127
AU;6171
AU;3031
AU;2040
AU;3166
AU;4216
AU;3350
AU;6210
AU;4225
AU;6152
AU;3220
AU;3040
AU;3429
AU;6017
AU;2606
AU;4207
AU;4551
AU;4151
AU;3128
AU;2263
AU;2153
AU;4059
AU;2148
AU;3123
AU;3109
AU;3050
AU;6163
AU;2150
AU;2216
AU;2290
AU;3148
AU;3103
AU;3181
AU;6159
AU;4178
AU;3043
AU;3078
AU;4007
AU;4807
AU;6166
AU;3216
AU;3142
AU;6056
AU;3125
AU;4879
AU;4800
AU;2046
AU;4101
AU;2006
AU;4007
AU;3150
AU;4740
AU;2576
AU;3004
AU;2031
AU;3019
AU;5045
AU;5010
AU;4854
AU;2609
AU;2127
AU;3144
AU;2534
AU;2049
AU;6011
AU;2900
AU;3150
AU;4228
AU;3032
AU;2304
AU;6163
AU;2165
AU;6153
AU;2153
AU;2151
AU;2209
AU;2251
AU;6831
AU;6004
AU;4171
AU;6012
AU;4053
AU;3095
AU;2145
AU;4570
AU;3183
AU;6050
AU;3070
AU;2010
AU;4819
AU;3190
AU;2018
AU;3083
AU;5067
AU;5095
AU;2609
AU;2023
AU;5063
AU;5081
AU;3337
AU;3027
AU;6714
AU;3145
AU;2440
AU;5002
AU;4000
AU;3057
AU;2127
AU;2076
AU;4304
AU;3128
AU;4122
AU;4000
AU;2912
AU;3926
AU;3940
AU;3915
AU;3934
AU;4035
AU;3023
AU;3000
AU;2529
AU;3197
AU;3064
AU;2031
AU;2074
AU;3030
AU;4065
AU;4120
AU;4219
AU;3040
AU;3020
AU;3030
AU;2450
AU;3163
AU;3045
AU;3145
AU;6011
AU;2134
AU;2566
AU;3129
AU;5066
AU;3500
AU;2756
AU;3078
AU;2103
AU;3000
AU;2350
AU;3132
AU;4053
AU;2250
AU;2075
AU;2090
AU;2213
AU;3038
AU;4510
AU;3012
AU;2731
AU;4556
AU;4005
AU;4076
AU;6520
AU;2000
AU;3630
AU;4030
AU;5152
AU;2337
AU;2567
AU;2077
AU;3131
AU;3126
AU;3052
AU;3029
AU;5041
AU;3011
AU;3181
AU;3340
AU;3114
AU;3163
AU;4814
AU;3130
AU;6330
AU;3356
AU;2600
AU;2600
AU;2611
AU;6061
AU;3165
AU;5006
AU;3127
AU;2650
AU;3140
AU;3810
AU;2115
AU;5253
AU;6015
AU;4005
AU;2795
AU;2230
AU;3134
AU;6530
AU;3178
AU;4817
AU;2136
AU;4818
AU;4051
AU;2315
AU;4030
AU;2765
AU;2197
AU;3043
AU;3004
AU;2093
AU;3806
AU;2150
AU;7250
AU;2150
AU;3106
AU;2115
AU;2100
AU;2019
AU;3809
AU;4217
AU;5081
AU;2100
AU;7008
AU;3192
AU;4000
AU;2140
AU;4030
AU;3167
AU;3168
AU;2137
AU;6018
AU;5042
AU;6105
AU;6065
AU;2601
AU;3194
AU;3183
AU;3844
AU;5168
AU;2609
AU;2641
AU;3141
AU;4011
AU;4802
AU;3124
AU;4572
AU;2261
AU;2600
AU;2156
AU;2761
AU;2040
AU;2232
AU;2161
AU;2760
AU;2017
AU;3220
AU;2290
AU;4226
AU;4031
AU;4010
AU;4075
AU;4505
AU;4078
AU;4066
AU;3012
AU;3126
AU;3782
AU;2710
AU;6010
AU;6020
AU;6006
AU;6065
AU;6164
AU;3130
AU;3126
AU;3149
AU;3088
AU;4209
AU;2023
AU;3189
AU;3187
AU;4306
AU;3151
AU;2017
AU;2044
AU;6103
AU;2284
AU;4006
AU;2259
AU;5111
AU;5061
AU;5015
AU;3058
AU;4220
AU;5052
AU;6054
AU;4000
AU;5251
AU;4020
AU;4014
AU;3204
AU;4031
AU;2022
AU;4500
AU;3000
AU;5011
AU;6156
AU;2303
AU;5125
AU;4817
AU;4813
AU;2282
AU;3001
AU;2000
AU;3802
AU;6168
AU;5068
AU;4860
AU;2000
AU;2142
AU;4217
AU;2602
AU;2113
AU;2302
AU;6232
AU;3031
AU;4069
AU;6164
AU;5085
AU;2150
AU;2770
AU;4103
AU;3162
AU;4810
AU;3800
AU;5245
AU;3194
AU;2880
AU;6168
AU;2178
AU;5019
AU;5082
AU;6054
AU;3910
AU;6107
AU;3072
AU;2163
AU;5063
AU;6167
AU;5950
AU;4006
AU;3204
AU;5252
AU;5034
AU;2065
AU;5039
AU;2040
AU;2203
AU;2627
AU;5007
AU;5048
AU;6018
AU;2170
AU;3002
AU;2540
AU;3008
AU;2207
AU;3030
AU;2000
AU;5158
AU;5041
AU;5007
AU;3977
AU;2259
AU;5023
AU;4575
AU;2036
AU;4157
AU;4163
AU;4163
AU;4121
AU;3214
AU;2210
AU;2259
AU;3006
AU;3058
AU;6007
AU;5007
AU;2100
AU;6151
AU;2605
AU;3010
AU;4507
AU;2065
AU;3030
AU;6230
AU;2127
AU;6104
AU;5042
AU;2096
AU;6003
AU;2212
AU;6004
AU;2205
AU;6000
AU;2304
AU;6100
AU;6170
AU;2911
AU;2604
AU;2000
AU;3084
AU;6173
AU;5950
AU;2400
AU;5070
AU;6104
AU;3121
AU;4702
AU;4680
AU;4670
AU;5037
AU;2030
AU;6156
AU;2021
AU;4102
AU;2257
AU;4000
AU;2057
AU;2577
AU;2217
AU;6003
AU;5014
AU;2026
AU;4812
AU;2250
AU;4812
AU;5065
AU;2037
AU;2138
AU;5040
AU;2550
AU;2069
AU;2015
AU;2250
AU;6101
AU;5065
AU;5011
AU;5067
AU;4114
AU;2132
AU;6014
AU;2620
AU;2616
AU;4010
AU;5047
AU;2575
AU;2085
AU;6155
AU;4109
AU;3104
AU;3030
AU;3175
AU;6909
AU;6156
AU;2030
AU;2000
AU;4300
AU;6100
AU;2161
AU;2011
AU;2580
AU;2018
AU;2153
AU;2170
AU;2039
AU;6102
AU;6105
AU;2227
AU;2485
AU;6100
AU;4104
AU;6151
AU;4217
AU;2224
AU;3943
AU;6030
AU;6009
AU;2064
AU;4009
AU;2158
AU;6051
AU;4506
AU;6104
AU;4109
AU;2000
AU;6003
AU;5556
AU;5540
AU;5417
AU;5061
AU;2522
AU;2541
AU;6065
AU;2005
AU;5031
AU;6153
AU;2146
AU;6025
AU;2032
AU;2765
AU;2170
AU;2916
AU;6164
AU;4575
AU;6024
AU;5000
AU;2094
AU;2008
AU;2060
AU;2774
AU;6003
AU;2620
AU;2122
AU;4814
AU;6010
AU;5015
AU;4020
AU;6004
AU;2043
AU;2199
AU;2612
AU;2604
AU;2224
AU;2060
AU;3016
AU;3021
AU;2047
AU;3151
AU;3058
AU;3053
AU;5085
AU;2617
AU;3121
AU;2106
AU;3131
AU;3067
AU;3051
AU;4370
AU;2119
AU;4012
AU;2914
AU;2914
AU;3011
AU;2530
AU;3078
AU;3175
AU;3085
AU;4870
AU;4878
AU;3031
AU;6008
AU;3142
AU;3207
AU;6018
AU;3754
AU;2136
AU;6164
AU;2114
AU;3182
AU;2065
AU;3207
AU;4218
AU;2606
AU;5211
AU;2034
AU;4215
AU;3146
AU;2110
AU;2147
AU;4101
AU;2602
AU;2124
AU;3036
AU;3173
AU;2602
AU;3055
AU;2602
AU;2087
AU;2019
AU;4013
AU;4013
AU;2293
AU;2293
AU;2136
NZ;624
AU;3840
AU;3163
AU;2137
AU;4801
AU;4217
AU;2024
AU;2097
AU;2618
AU;6163
AU;2006
AU;2072
AU;4217
AU;6003
AU;2155
AU;3835
AU;5082
AU;3186
AU;2060
AU;2060
AU;3195
AU;3126
AU;2114
AU;6155
AU;3142
AU;5600
AU;2055
AU;3108
AU;3152
AU;5031
AU;4220
AU;6009
AU;6009
AU;5048
AU;4000
AU;2067
AU;3163
AU;2151
AU;4127
AU;6070
AU;4163
AU;2612
AU;2212
AU;2900
AU;3147
AU;3184
AU;2000
AU;3196
AU;5022
AU;2016
AU;6280
AU;2009
AU;2444
AU;2529
AU;3065
AU;2196
AU;2060
AU;2015
AU;6122
AU;3041
AU;2302
AU;5033
AU;5086
AU;5081
AU;4127
AU;4068
AU;2285
AU;6017
AU;2219
AU;2060
AU;5223
AU;2021
AU;2756
AU;2036
AU;2221
AU;6169
AU;2759
AU;6102
AU;6105
AU;2284
AU;6016
AU;4105
AU;4105
AU;5159
AU;4870
AU;3078
AU;4214
AU;4810
AU;2622
AU;2537
AU;3006
AU;3300
AU;3093
AU;6167
AU;4151
AU;4805
AU;2070
AU;5065
AU;4212
AU;3067
AU;4221
AU;6100
AU;4008
AU;6110
AU;4225
AU;3939
AU;5044
AU;5116
AU;5169
AU;2066
AU;3068
AU;3006
AU;2019
AU;3205
AU;2019
AU;3006
AU;2200
AU;6005
AU;2790
AU;2042
AU;2007
AU;2065
AU;2137
AU;4108
AU;2560
AU;2142
AU;2227
AU;2141
AU;2170
AU;2211
AU;2164
AU;2100
AU;2031
AU;2763
AU;4230
AU;4350
AU;3131
AU;2102
AU;2250
AU;2297
AU;2487
ES;8029
ES;32600
ES;28932
ES;38670
ES;37185
ES;33589
ES;13760
ES;39612
ES;22612
ES;32100
ES;46520
ES;30285
ES;41089
ES;14857
ES;32135
ES;33394
ES;46530
ES;46035
ES;9600
ES;22600
ES;50180
ES;7820
ES;24002
ES;5163
ES;29751
ES;3189
ES;3300
ES;4850
ES;4117
ES;4100
ES;8750
ES;12005
ES;14470
ES;18270
ES;21130
ES;28003
ES;28046
ES;29755
ES;29740
ES;30140
ES;31510
ES;33600
ES;33840
ES;46312
ES;22300
ES;16415
ES;14200
ES;14250
ES;28595
ES;28240
ES;24230
ES;24395
ES;45123
ES;18130
ES;38750
ES;23740
ES;39738
ES;3295
ES;7198
ES;29712
ES;45600
ES;28100
ES;29679
ES;33556
ES;8520
ES;46529
ES;27130
ES;15295
ES;49310
ES;15155
ES;24193
ES;7458
ES;15130
ES;41820
ES;43896
ES;41749
ES;8035
ES;36475
ES;25178
ES;46550
ES;25720
ES;25183
ES;3739
ES;24370
ES;22422
ES;26008
ES;35229
ES;8793
ES;8794
ES;8777
ES;8735
ES;7711
ES;25244
ES;35128
ES;24192
ES;8776
ES;33590
ES;8755
ES;33691
ES;6226
ES;8730
ES;31320
ES;3560
ES;36960
ES;35610
ES;32549
ES;3189
ES;25171
ES;30385
ES;18194
ES;47430
ES;43883
ES;29649
ES;18514
ES;8719
ES;28900
ES;48992
ES;48540
ES;43712
ES;3370
ES;45531
ES;30850
ES;3312
ES;15801
ES;45516
ES;12499
ES;38180
ES;3195
ES;4230
ES;8006
ES;8810
ES;8797
ES;10280
ES;15310
ES;18750
ES;18193
ES;28700
ES;28902
ES;30860
ES;30860
ES;36967
ES;41340
ES;42217
ES;50668
ES;4700
ES;41580
ES;3189
ES;36500
ES;47170
ES;17706
ES;20018
ES;15999
ES;24010
ES;38108
ES;8540
ES;8730
ES;15818
ES;15817
ES;50420
ES;50420
ES;8797
ES;8204
ES;36969
ES;8393
ES;8860
ES;46600
ES;8871
ES;8720
ES;30859
ES;6850
ES;49137
ES;10160
ES;28007
ES;8810
ES;23538
ES;8508
ES;1400
ES;39538
ES;12005
ES;27620
ES;25190
ES;47171
ES;28860
ES;13150
ES;27425
ES;19192
ES;15688
ES;10816
ES;33468
ES;47160
ES;28670
ES;7500
ES;15888
ES;8410
ES;37350
ES;39679
ES;3203
ES;5420
ES;50180
ES;1214
ES;30163
ES;19193
ES;32418
ES;3516
ES;37796
ES;37796
ES;23160
ES;43830
ES;38628
ES;30151
ES;33416
ES;1213
ES;8980
ES;11310
ES;48383
ES;27880
ES;30110
ES;29649
ES;10666
ES;46900
ES;10869
ES;33630
ES;50325
ES;8289
ES;50162
ES;47196
ES;50300
ES;3560
ES;45516
ES;3180
ES;6000
ES;10817
ES;18000
ES;23400
ES;32300
ES;32350
ES;29700
ES;29640
ES;33440
ES;36620
ES;36320
ES;42071
ES;43540
ES;45660
ES;46529
ES;49700
ES;50016
ES;6473
ES;12526
ES;12579
ES;6780
ES;11310
ES;16239
ES;8569
ES;46529
ES;3110
ES;36994
ES;15124
ES;17248
ES;8281
ES;4770
ES;45683
ES;8717
ES;36493
ES;46614
ES;45183
ES;25241
ES;15320
BR;22231-190
BR;13870-000
BR;11410-916
BR;22451-120
BR;20261-160
BR;20531-100
BR;03031-050
BR;20551-001
BR;20721-064
BR;18035-010
BR;58109-783
BR;14201-014
BR;02405-060
BR;11310-921
BR;05008-020
BR;05010-020
BR;15014-030
BR;20011-120
BR;09040-010
BR;22481-180
BR;13480-180
BR;80430-060
BR;04562-050
BR;27295-070
BR;30240-200
BR;01451-020
BR;28035-200
BR;25685-070
BR;27345-150
BR;09731-140
BR;28015-050
BR;04501-003
BR;09210-530
BR;30410-170
BR;02215-010
BR;04612-041
BR;11055-030
BR;05617-020
BR;04367-070
BR;79004-422
BR;86010-270
BR;13023-250
BR;18600-010
BR;13561-050
BR;13418-385
BR;19010-040
BR;22440-120
BR;09931-270
BR;02083-060
BR;78030-330
BR;04152-130
BR;79004-310
BR;01231-021
BR;11420-280
BR;65926-000
BR;13214-015
BR;86280-000
BR;13081-390
BR;27263-750
BR;18130-970
BR;39401-044
BR;79004-280
BR;70874-020
BR;70756-120
BR;27353-030
BR;97015-003
BR;05038-040
BR;28613-020
BR;15060-100
BR;38066-020
BR;03227-030
BR;58700-020
BR;25575-790
BR;15060-090
BR;88810-210
BR;80030-460
BR;30530-280
BR;89221-220
BR;17044-040
BR;13500-116
BR;90630-130
BR;07111-040
BR;13330-510
BR;04123-020
BR;55450-020
BR;14781-344
BR;88502-080
BR;36021-320
BR;96840-000
BR;91530-001
BR;14020-700
BR;74015-000
BR;28906-150
BR;28030-450
BR;41830-475
BR;14020-670
BR;28907-350
BR;05131-030
BR;38400-112
BR;90470-250
BR;74030-080
BR;17525-050
BR;88250-000
BR;13416-753
BR;88502-220
BR;18030-270
BR;38017-300
BR;03325-100
BR;28013-010
BR;04717-003
BR;21330-070
BR;06028-000
BR;04037-030
BR;22713-420
BR;13400-770
BR;13400-000
BR;99010-101
BR;80320-100
BR;79885-225
BR;09760-110
BR;28660-000
BR;04265-030
BR;03066-060
BR;02911-030
BR;17051-450
BR;72310-045
BR;03309-001
BR;35500-002
BR;29050-000
BR;74175-090
BR;80030-220
BR;38408-044
BR;28630-310
BR;74110-140
BR;22790-250
BR;28908-140
BR;79004-544
BR;05428-000
BR;79441-225
BR;05056-001
BR;11708-020
BR;03164-000
BR;20771-445
BR;12514-110
BR;12321-690
BR;60180-560
BR;04543-010
BR;74215-050
BR;29128-775
BR;02204-000
BR;27120-170
BR;60120-021
BR;27511-620
BR;13473-291
BR;52050-091
BR;22470-051
BR;05687-000
BR;88353-040
BR;11701-130
BR;23590-760
BR;08460-340
